"ConstituentID","FileName","MediaView","PrimaryDisplay","PublicCaption","ObjectNumber","ObjectID"
"1373","1972.38_1a.jpg","Permanent Collection","1","Mabel Dwight, <i>Self-Portrait</i>, 1932, lithograph on paper, Smithsonian American Art Museum, Museum purchase 1972.38.","1972.38                                   ","7671"
"1380","1965.44_1a.jpg","Permanent Collection","1","Leonard Baskin, <i>Thomas Eakins</i>, etching on paper, 1964, Smithsonian American Art Museum, Museum purchase 1965.44","1965.44                                   ","1484"
"1380","portrait_image_113528.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"1381","earl_jack.jpg","Luce","1","","",""
"1390","1915.4.4_1a.jpg","Permanent Collection","1","J. Alden Weir, <i>Portrait of Wyatt Eaton</i>, ca. 1878, oil on canvas, Smithsonian American Art Museum,Gift of William T. Evans  1915.4.4.","1915.4.4                                  ","27353"
"1391","portrait_image_113399.jpg","Luce","1","Courtesy Robert Ebendorf.
","",""
"1392","J0106662_1b.jpg","Juley","1","Charles H. Ebert, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0106662","",""
"1415","portrait_image_114839.jpg","Luce","1","Stephen Dee Edwards
","",""
"1421","ehninger_john_whetten.jpg","Luce","1","","",""
"1424","portrait_image_113195.jpg","Luce","1","Self-Portrait.  Courtesy Pennsylvania Academy of Fine Arts.
","",""
"1426","1976.40_1a.jpg","Permanent Collection","1","Milton Avery, <i>Portrait of Louis M. Eilshemius</i>, 1942, oil on canvas, Smithsonian American Art Museum, Gift of Louis and Annette Kaufman 1976.40.","1976.40                                   ","695"
"1441","emanuel_herzl.jpg","Luce","1","Courtesy Photographs of Artists Collection I, Archives of American Art, Smithsonian Institution.
","",""
"1455","portrait_image_113196.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"1468","J0001537_1b.jpg","Juley","1","Rudulph Evans in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001537","",""
"1472","J0001533_1b.jpg","Juley","1","Walker Everett, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001533","",""
"1473","evergood_philip.jpg","Luce","0","","",""
"1473","J0001524_1b.jpg","Juley","1","Philip Evergood, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001524","",""
"1485","falkenstein_claire.jpg","Luce","1","© 1981 Mimi Jacobs; Courtesy Mimi Jacobs Papers, Archives of American Art, Smithsonian Institution.
","",""
"1489","farmer,-josephus.jpg","Luce","1","","",""
"1497","1973.32.1_1a.jpg","Permanent Collection","1","Joseph Stella, <i>Portrait of Clara Fasano</i>, 1944, pencil and pastel on paper, Smithsonian American Art Museum,Transfer from the Archives of American Art, Smithsonian Institution  1973.32.1.","1973.32.1                                 ","22980"
"1506","J0001597_1b.jpg","Juley","0","Nicolai Fechin in his studio, Taos, New Mexico, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001597","",""
"1506","J0001598_1b.jpg","Juley","1","Nicolai Fechin, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001598","",""
"1509","feitelson_lorser.jpg","Luce","1","","",""
"1512","portrait_image_113529.jpg","Luce","1","Courtesy Albina Felski.
","",""
"1537","J0069278_1b.jpg","Juley","1","Ernest Fiene, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0069278","",""
"1537","J0069275_1b.jpg","Juley","0","Ernest Fiene at work on <i>Harmony and Achievement</i> at the High School of Needle Trades, New York, 1939, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0069275","",""
"1543","finster_howard_2.jpg","Luce","1","Originally photographed by Chuck Rosenak. Image is courtesy of the Chuck and Jan Rosenak research material, 1990-1999, in the Archives of American Art, Smithsonian Institution.
","",""
"1571","J0001599_1b.jpg","Juley","1","James Montgomery Flagg, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001599","",""
"1576","J0001600_1b.jpg","Juley","0","John Flanagan, 1935, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001600","",""
"1576","J0113999_1b.jpg","Juley","1","John Flanagan, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0113999","",""
"1583","portrait_image_113532.jpg","Luce","1","Courtesy Frank Fleming.
","",""
"1588","portrait_image_113199.jpg","Luce","1","Courtesy Hyde Park Arts Center. 
","",""
"1596","J0001590_1b.jpg","Juley","1","John Folinsbee, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001590","",""
"1596","J0001591_1b.jpg","Juley","0","John Folinsbee, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001591","",""
"1602","J0111369_1b.jpg","Juley","1","Will Howe Foote, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0111369","",""
"1613","portrait_image_114942.jpg","Luce","1","Karl Fortess at art reception (far right), around 1948. Unidentified photographer, from Konrad and Florence Ballin Cramer papers, courtesy Archives of American Art, Smithsonian Institution.
","",""
"1646","portrait_image_113343.jpg","Luce","1","Charles Fraser, 1782-1860, by unknown, Daguerreotype, Gibbes Museum of Art/Carolina Art Association, 1958.10.07.
","",""
"1647","J0001554_1b.jpg","Juley","1","James Earle Fraser in his studio with model for <i>Albert Gallatin</i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001554","",""
"1647","J0103257_1b.jpg","Juley","0","James Earle Fraser at work on <i>Benjamin Franklin</i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0103257","",""
"1648","J0119967_1b.jpg","Juley","1","Laura Gardin Fraser, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119967","",""
"1648","J0103218_1b.jpg","Juley","0","Laura Gardin Fraser in her studio at work on model for <i> Lee-Jackson Monument </i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0103218","",""
"1650","J0116597_1b.jpg","Juley","1","John R. Frazier, 1931, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0116597","",""
"1660","portrait_image_113804.jpg","Luce","1","Mansfield Historical Society, Mansfield, CT
","",""
"1666","J0006048_1b.jpg","Juley","1","Daniel Chester French, 1927, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0006048","",""
"1666","J0006043_1b.jpg","Juley","0","Daniel Chester French, 1922, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0006043","",""
"1666","french_daniel_chester.jpg","Luce","0","Courtesy Juley Collection, Smithsonian American Art Museum.
","",""
"1666","J0006049_1b.jpg","Juley","0","Daniel Chester French, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0006049","",""
"1680","J0119041_1b.jpg","Juley","0","Leo Friedlander standing in front of model for relief panel for <i>Television</i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119041","",""
"1680","J0119971_1b.jpg","Juley","1","Leo Friedlander, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119971","",""
"1689","portrait_image_113535.jpg","Luce","1","Copyright Unknown.
","",""
"1698","J0122207_1b.jpg","Juley","1","George Fuller, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0122207","",""
"1698","portrait_image_113773.jpg","Luce","0","","",""
"1701","portrait_image_113839.jpg","Luce","1","Photograph by Eileen Darby. Copyright Eileen Darby Images, Inc.
","",""
"1715","J0001639_1b.jpg","Juley","1","Floyd Gahman, 1965, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001639","",""
"1720","portrait_image_113538.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"1720","1966.47.133_1a.jpg","Permanent Collection","1","Paul Manship, <i>Albert Gallatin Portrait Medal</i>, 1955, bronze, Smithsonian American Art Museum,Bequest of Paul Manship  1966.47.133.","1966.47.133                               ","15821"
"1726","J0114349_1b.jpg","Juley","1","Emil Ganso, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0114349","",""
"1729","J0014061_1b.jpg","Juley","1","Daniel Garber, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0014061","",""
"1745","J0001637_1b.jpg","Juley","1","Henry Martin Gasser, 1959, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001637","",""
"1752","gatto,-victor-joseph.jpg","Luce","1","© 1955 Sterling Strauser.
","",""
"1759","gay_walter.jpg","Luce","1","Image is courtesy of the Photographs of artists in their Paris studios, 1880-1890 in the Archives of American Art, Smithsonian Institution.
","",""
"1784","portrait_image_113539.jpg","Luce","0","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"1784","1975.96_1a.jpg","Permanent Collection","1","Eugenie Gershoy, <i>Self-Portrait</i>, 1975, bronze, Smithsonian American Art Museum, Museum purchase through the Director's Discretionary Fund 1975.96.","1975.96                                   ","8947"
"1794","J0001674_1b.jpg","Juley","1","Charles Dana Gibson, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001674","",""
"1795","1983.63.600_1a.jpg","Permanent Collection","1","Ralph Gibson, <i>Self Portrait, from the portfolio Quadrants</i>, 1975, gelatin silver print, Smithsonian American Art Museum,Transfer from the National Endowment for the Arts  1983.63.600.","1983.63.600                               ","8980"
"1800","gifford_sanford_robinson.jpg","Luce","1","","",""
"1805","portrait_image_113540.jpg","Luce","1","Courtesy David Gilhooly.
","",""
"1810","portrait_image_113401.jpg","Luce","1","Photograph by Jeff Camp.  Courtesy Jeff and Jane Camp Papers.  Archives of American Art, Smithsonian Institution.
","",""
"1811","portrait_image_113542.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"1824","J0001678_1b.jpg","Juley","1","William Glackens at work in his studio, 1935, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001678","",""
"1831","1975.99.2_1a.jpg","Permanent Collection","1","Enrico Glicenstein, <i>Self Portrait with Hat</i>, 1928, pen and ink and ink wash on paper, Smithsonian American Art Museum,Gift of Hugo Dreyfuss  1975.99.2.","1975.99.2                                 ","9172"
"1837","portrait_image_113213.jpg","Luce","1","<i> Self-Portrait </i>.  Courtesy Newark Museum. 
","",""
"1847","portrait_image_114907.jpg","Luce","1","Joan Mitchell and Michael Goldberg, about 1950.  Unidentified photographer, from Michael Goldberg papers, courtesy Archives of American Art, Smithsonian Institution.
","",""
"1853","J0001675_1b.jpg","Juley","1","Anne Goldthwaite, 1930,  Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001675","",""
"1872","1942.11.6_1a.jpg","Permanent Collection","1","Sarah Goodridge, <i>Self Portrait</i>, ca. 1825, watercolor on ivory, Smithsonian American Art Museum,Museum purchase through the Catherine Walden Myer Fund  1942.11.6.","1942.11.6                                 ","9341"
"1887","portrait_image_113543.jpg","Luce","1","Courtesy Photographs of Artists Collection I, Archives of American Art, Smithsonian Institution.
","",""
"1905","J0001634_1b.jpg","Juley","1","Gordon Grant, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001634","",""
"1930","greene_balcomb.jpg","Luce","1","Courtesy Federal Art Project, Photographic Division collection, 1935-1942, Archives of American Art, Smithsonian Institution.
","",""
"1932","J0001627_1b.jpg","Juley","1","Stephen Greene, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001627","",""
"1938","J0002076_1b.jpg","Juley","1","Marion Greenwood, 1944, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002076","",""
"1940","J0076739_1b.jpg","Juley","0","John Gregory in his studio with model for the <i> Beveridge Memorial </i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0076739","",""
"1940","J0001671_1b.jpg","Juley","0","John Gregory, Peter A. Juley & Son Collection, Smithsonian American Art Museum","",""
"1940","1966.110.1_1a.jpg","Permanent Collection","0","Anthony de Francisci, <i>John Gregory</i>, 1923, bronze, Smithsonian American Art Museum,Gift of Mrs. Gilda Slate  1966.110.1.","1966.110.1                                ","6464"
"1940","J0076742_1b.jpg","Juley","1","John Gregory, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0076742","",""
"1942","gregory_waylande.jpg","Luce","1","Photograph taken by Mark Nadir. Image is courtesy of the Federal Art Project, Photographic Division collection, 1935-1942 in the Archives of American Art, Smithsonian Institution. 
","",""
"1950","griffith_robert.jpg","Luce","1","Copyright unknown.
","",""
"1954","J0001649_1b.jpg","Juley","0","Albert Groll, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001649","",""
"1954","J0001647_1b.jpg","Juley","1","Albert Groll, 1931, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001647","",""
"1957","J0001655_1b.jpg","Juley","1","William Gropper, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001655","",""
"1957","gropper_william.jpg","Luce","0","Originally photographed by Alfredo Valente. Image is courtesy of the Alfredo Valente papers, 1941-1978, in the Archives of American Art, Smithsonian Institution.
","",""
"1960","portrait_image_113546.jpg","Luce","0","Originally photographed by Alfredo Valente. Image is courtesy of the Alfredo Valente papers, 1941-1978, in the Archives of American Art, Smithsonian Institution.
","",""
"1960","1970.75_1a.jpg","Permanent Collection","0","Eugenie Gershoy, <i>Chaim Gross</i>, 1969, bronze, Smithsonian American Art Museum, Gift of Chaim and Rene Gross 1970.75","1970.75                                   ","8942"
"1960","J0017924_1b.jpg","Juley","1","Chaim Gross in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0017924","",""
"1960","J0017898_1b.jpg","Juley","0","Chaim Gross in his studio at work on <i>Harvest</i>, ca. 1938-1939, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0017898","",""
"1962","J0001645_1b.jpg","Juley","1","Sidney Gross, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001645","",""
"1966","portrait_image_113403.jpg","Luce","1","Photograph by Sylvia Plachy. Courtesy Nancy Grossman.
","",""
"1967","J0017989_1b.jpg","Juley","1","George Grosz, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0017989","",""
"1969","J0017993_1b.jpg","Juley","1","John Groth, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0017993","",""
"1972","J0001654_1b.jpg","Juley","1","Charles P. Gruppe, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001654","",""
"1972","J0027019_1b.jpg","Juley","0","Charles P. Gruppe, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0027019
","",""
"1973","J0069070_1b.jpg","Juley","0","Karl Heinrich Gruppe in his studio with models for the <i>Henry Hudson Memorial</i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0069070","",""
"1973","J0001651_1b.jpg","Juley","1","Karl Heinrich Gruppe, 1959, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001651","",""
"1981","gugliemi_o_louis.jpg","Luce","1","Courtesy of Archives of American Art, Smithsonian Institution.
","",""
"1989","J0018095_1b.jpg","Juley","1","Lena Gurr, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0018095","",""
"1994","portrait_image_113699.jpg","Luce","1","Copyright unknown
","",""
"1998","J0001660_1b.jpg","Juley","1","Robert Gwathmey, 1963, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001660","",""
"2009","portrait_image_113547.jpg","Luce","1","Photograph by Seanchan O'Dell.
","",""
"2022","1921.5.2_1a.jpg","Permanent Collection","1","Margaret Lesley Bush Brown, <i>Ellen Day Hale</i>, 1910, oil on canvas, Smithsonian American Art Museum,Gift of Arthur Hale  1921.5.2.","1921.5.2                                  ","3492"
"2056","J0119894_1b.jpg","Juley","1","Walter Hancock, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119894","",""
"2060","J0102947_1b.jpg","Juley","1","Armin Hansen, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0102947","",""
"2060","J0102946_1b.jpg","Juley","0","Armin Hansen in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0102946","",""
"2066","harari_hananiah.jpg","Luce","1","Courtesy of Hananiah Harari papers 1939-1983. Archives of American Art, Smtihsonian Institution.
","",""
"2075","portrait_image_113202.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"2083","portrait_image_113704.jpg","Luce","0","Courtesy http://www.pawsilverplusgold.com
","",""
"2083","1991.137_1a.jpg","Permanent Collection","1","","1991.137                                  ","32441"
"2096","portrait_image_113203.jpg","Luce","1","Photograph by Duane Suter.  Courtesy Grace Hartigan.
","",""
"2098","hartley_jonathan_scott.jpg","Luce","1","Courtesy Photographs of Artists Collection I, Archives of American Art, Smithsonian Institution.
","",""
"2099","1985.37_1a.jpg","Permanent Collection","1","Marsden Hartley, <i>Self Portrait</i>, 1908, crayon on paper mounted on paperboard, Smithsonian American Art Museum,Museum purchase through the Robert Tyler Davis Memorial Fund  1985.37.","1985.37                                   ","10033"
"2099","portrait_image_113549.jpg","Luce","0","Originally photographed by Alfredo Valente. Image is courtesy of the Alfredo Valente papers, 1941-1978, in the Archives of American Art, Smithsonian Institution.
","",""
"2102","hartwich_herman.jpg","Luce","1","Image courtesy Smithsonian American Art Museum.
","",""
"2105","portrait_image_113801.jpg","Luce","1","From <i>Eli Harvey: Quaker Sculptor from Ohio</i>. 
","",""
"2108","J0001685_1b.jpg","Juley","1","Herbert Haseltine, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001685","",""
"2108","J0001692_1b.jpg","Juley","0","Herbert Haseltine in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001692","",""
"2112","hassam_childe.jpg","Luce","0","Courtesy Macbeth Gallery records ca. 1890-1964. Archives of American Art, Smithsonian Institution.
","",""
"2112","J0001736_1b.jpg","Juley","1","Childe Hassam, 1908, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001736","",""
"2126","portrait_image_113344.jpg","Luce","1","Photograph by Douglas R. Gilbert.
","",""
"2128","J0048028_1b.jpg","Juley","1","Charles Webster Hawthorne, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0048028","",""
"2130","portrait_image_114913.jpg","Luce","1","Palmer Hayden, 1932. Unidentified photographer, from Palmer C. Hayden papers, courtesy Archives of American Art, Smithsonian Institution.
","",""
"2134","portrait_image_113204.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"2141","portrait_image_113550.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution. Transfer for the Smithsonian American Art Museum, gift of Ruel P. Tolman, 1946.
","",""
"2160","1981.154.52_1a.jpg","Permanent Collection","1","John Heliker, <i>Self Portrait</i>, ca. 1960 1965, lithograph on paper, Smithsonian American Art Museum,Gift of Arnold Elser  1981.154.52.","1981.154.52                               ","10229"
"2167","henderson_william_penhallow.jpg","Luce","1","Courtesy William Penhallow Henderson Papers, Archives of American Art, Smithsonian Institution.
","",""
"2171","J0107729_1b.jpg","Juley","0","Robert Henri with his class at the Art Students League, New York, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0107729","",""
"2171","J0001714_1b.jpg","Juley","1","Robert Henri, 1908, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001714","",""
"2171","portrait_image_113551.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"2191","1977.100_1a.jpg","Permanent Collection","1","Albert Herter, <i>Self-Portrait in Costume of Hamlet</i>, ca. 1900, oil on canvas, Smithsonian American Art Museum, Gift of Mr. and Mrs. Christian Herter 1977.100.","1977.100                                  ","10350"
"2203","J0001715_1b.jpg","Juley","1","Aldro T. Hibbard, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001715","",""
"2206","portrait_image_113552.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution, gift of Sandra and Jacob Terner.
","",""
"2209","higby_wayne.jpg","Luce","1","","",""
"2211","J0014556_1b.jpg","Juley","0","Eugene Higgins at work in his studio, Lyme, Connecticut, 1932, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0014556","",""
"2211","J0001713_1b.jpg","Juley","0","Eugene Higgins at work in his studio, Lyme, Connecticut, 1932, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001713","",""
"2211","J0001712_1b.jpg","Juley","1","Eugene Higgins, 1929, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001712","",""
"2217","J0057109_1b.jpg","Juley","1","Howard Logan Hildebrandt, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0057109","",""
"2231","J0001703_1b.jpg","Juley","1","Felrath Hines, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001703","",""
"2238","1986.40.4_1a.jpg","Permanent Collection","1","Theo Hios, <i>The Artist</i>, 1959, woodcut on paper, Smithsonian American Art Museum,Gift of the artist  1986.40.4.","1986.40.4                                 ","10535"
"2242","J0001699_1b.jpg","Juley","1","Joseph Hirsch, 1959, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001699","",""
"2243","J0014544_1b.jpg","Juley","0","Stefan Hirsch, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0014544","",""
"2243","J0014545_1b.jpg","Juley","1","Stefan Hirsch, 1938, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0014545","",""
"2250","portrait_image_114705.jpg","Luce","1","Image courtesy of the artist
","",""
"2260","J0119899_1b.jpg","Juley","1","Malvina Hoffman, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119899","",""
"2260","1985.73.3_1a.jpg","Permanent Collection","0","Malvina Hoffman, <i>Self Portrait</i>, 1929, limestone, Smithsonian American Art Museum,Gift of the Charles Lamson Hoffman Family  1985.73.3.","1985.73.3                                 ","10606"
"2264","J0120468_1b.jpg","Juley","0","Hans Hofmann with his class at the Hawthorne Studio, Provincetown, Massachusetts, ca. 1935, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0120468","",""
"2264","J0001704_1b.jpg","Juley","1","Hans Hofmann, Gloucester, Massachusetts, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001704","",""
"2264","portrait_image_113554.jpg","Luce","0","Courtesy Photographs of Artists Collection I, Archives of American Art, Smithsonian Institution.
","",""
"2266","portrait_image_113404.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"2270","1980.33.2_1a.jpg","Permanent Collection","1","Alice Holcomb, <i>Self Portrait</i>, n.d., oil on canvas, Smithsonian American Art Museum,Gift of H. Lawrence Holcomb  1980.33.2.","1980.33.2                                 ","10622"
"2279","1931.6.4_1a.jpg","Permanent Collection","1","William Bagdatopoulos, <i>Dr. William Henry Holmes</i>, 1929, oil on canvas, Smithsonian American Art Museum,Gift of the artist  1931.6.4.","1931.6.4                                  ","841"
"2283","J0001697_1b.jpg","Juley","1","Winslow Homer, Prout's Neck, Maine, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001697","",""
"2289","hooven_coille.jpg","Luce","1","","",""
"2296","J0035188_1b.jpg","Juley","1","Charles Hopkinson, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0035188
","",""
"2297","J0001707_1b.jpg","Juley","1","Edward Hopper, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001707","",""
"2302","J0119918_1b.jpg","Juley","1","Donal Hord, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119918","",""
"2302","portrait_image_114920.jpg","Luce","0","Donal Hord, 1937. Photo by Jack Crawford, from Federal Art Project, Photographic Division collection, courtesy Archives of American Art, Smithsonian Institution.
","",""
"2307","horosoko-manderback_richard.jpg","Luce","1","","",""
"2314","hosmer_harriet.jpg","Luce","1","","",""
"2320","hovenden_thomas.jpg","Luce","1","Photograph by C.S. Harris.  Courtesy Library of Congress, Prints and Photographs Division (LC-USZC2-5960).
","",""
"2325","portrait_image_114915.jpg","Luce","1","William Henry Howe, about 1925.  Unidentified photographer, from Macbeth Gallery records, courtesy Archives of American Art, Smithsonian Institution.
","",""
"2341","portrait_image_113206.jpg","Luce","1","","",""
"2348","portrait_image_113559.jpg","Luce","1","","",""
"2357","portrait_image_113780.jpg","Luce","1","","",""
"2359","portrait_image_113561.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution
","",""
"2361","J0001729_1b.jpg","Juley","1","Anna Hyatt Huntington, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001729","",""
"2362","portrait_image_113562.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution, gift of Sandra and Jacob Terner.
","",""
"2366","J0071369_1b.jpg","Juley","1","Victoria Hutson Huntley, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0071369","",""
"2375","J0071458_1b.jpg","Juley","1","Alfred Hutty, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0071458","",""
"2375","J0071457_1b.jpg","Juley","0","Alfred Hutty in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0071457","",""
"2390","inman_henry.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution
","",""
"2392","inness_george.jpg","Luce","0","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"2392","J0001737_1b.jpg","Juley","1","George Inness in his studio, ca. 1890, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001737","",""
"2397","J0001739_1b.jpg","Juley","1","Ernest L. Ipsen with sitter William Alexander, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001739","",""
"2397","J0082066_1b.jpg","Juley","0","Ernest L. Ipsen, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0082066","",""
"2401","portrait_image_113207.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"2418","jackson_harry.jpg","Luce","1","Official U.S. Marine Corps Photo. Image is courtesy of the Forbes Watson papers, 1900-1950 in the Archives of American Art, Smithsonian Institution
","",""
"2426","portrait_image_113337.jpg","Luce","1","From <i>Antonio Jacobsen</i> by Anita Jacobsen.
","",""
"2441","1941.6.1_1a.jpg","Permanent Collection","1","Nelly McKenzie Tolman, <i>Mrs. Bertha E. Jaques</i>, 1936, watercolor on ivory, Smithsonian American Art Museum,Bequest of Bertha E. Jaques  1941.6.1.","1941.6.1                                  ","24161"
"2442","1962.1.1_1a.jpg","Permanent Collection","1","Attributed to Henry Inman, <i>John Wesley Jarvis</i>, 1822, watercolor and pencil on paper, Smithsonian American Art Museum,Museum purchase  1962.1.1.","1962.1.1                                  ","11087"
"2442","portrait_image_113565.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"2452","J0119903_1b.jpg","Juley","1","Carl Paul Jennewein, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119903","",""
"2459","portrait_image_113566.jpg","Luce","1","Smithsonian American Art Museum
","",""
"2463","1966.47.118_1a.jpg","Permanent Collection","1","Paul Manship, <i>John Johansen Portrait Medal (obverse)</i>, 1959, bronze, Smithsonian American Art Museum,Bequest of Paul Manship  1966.47.118.","1966.47.118                               ","15913"
"2467","1980.118_1a.jpg","Permanent Collection","1","","1980.118                                  ","11479"
"2472","johnson_don_m.jpg","Luce","1","","",""
"2480","1980.137.67_1a.jpg","Permanent Collection","1","Lester Johnson, <i>Two Self Portraits</i>, 1965, oil on canvas, Smithsonian American Art Museum,Gift of Mr. and Mrs. David K. Anderson, Martha Jackson Memorial Collection  1980.137.67.","1980.137.67                               ","11515"
"2482","1967.57.30_1a.jpg","Permanent Collection","1","Malvin Gray Johnson, <i>Self Portrait</i>, 1934, oil on canvas, Smithsonian American Art Museum,Gift of the Harmon Foundation  1967.57.30.","1967.57.30                                ","11519"
"2486","1967.59.936_1a.jpg","Permanent Collection","0","William H. Johnson, <i>Self Portrait with Bandana</i>, ca. 1935 1938, oil on burlap, Smithsonian American Art Museum,Gift of the Harmon Foundation  1967.59.936.","1967.59.936                               ","12020"
"2486","1967.59.791_1a.jpg","Permanent Collection","0","William H. Johnson, <i>Self Portrait</i>, ca. 1930 1935, hand colored woodcut on paper, Smithsonian American Art Museum,Gift of the Harmon Foundation  1967.59.791.","1967.59.791                               ","12012"
"2486","1967.59.795_1a.jpg","Permanent Collection","0","William H. Johnson, <i>Self Portrait</i>, ca. 1930 1935, hand colored woodcut on paper, Smithsonian American Art Museum,  1967.59.795.","1967.59.795                               ","12013"
